name,root_url,ecosystems,separator,found_repos
posthog,https://github.com/posthog/posthog,"Crates, Go, NPM, PyPI",-,"posthog-dotnet, posthog-elixir, posthog-flutter, posthog-go, posthog-java, posthog-js, posthog-node, posthog-php, posthog-python, posthog-rs, posthog-ruby"
yamlscript,https://github.com/yaml/yamlscript,"Crates, Go, NPM, Ruby",-,"yamlscript-go, yamlscript-lua, yamlscript-php"
nostr,https://github.com/rust-nostr/nostr,"Crates, Maven, NPM, PyPI",-,"nostr-elixir, nostr-swift"
sdk,https://github.com/bitwarden/sdk,"Crates, NPM, PyPI, Ruby",-,"sdk-go, sdk-swift"
oso,https://github.com/osohq/oso,"Crates, NPM, PyPI, Ruby",-,"oso-node, oso-python"
polykv,https://github.com/polykv/polykv,"Crates, NPM, PyPI, Ruby",-,"polykv-cpp, polykv-csharp, polykv-dart, polykv-go, polykv-java, polykv-kotlin, polykv-php, polykv-python, polykv-ruby, polykv-rust, polykv-swift, polykv-typescript"
bootstrap,https://github.com/twbs/bootstrap,"Go, Maven, NPM, PHP",-,"bootstrap-npm, bootstrap-rubygem"
plotly.js,https://github.com/plotly/plotly.js,"Go, Maven, NPM, PHP",.,"plotly.js, plotly.py, plotly.rs"
highlight,https://github.com/highlight/highlight,"Go, Maven, NPM, PyPI",-,"highlight-go, highlight-php"
jasmine,https://github.com/jasmine/jasmine,"Go, Maven, NPM, Ruby",-,"jasmine-gem, jasmine-npm, jasmine-py"
messages,https://github.com/cucumber/messages,"Go, NPM, PyPI, Ruby",-,"messages-dotnet, messages-go, messages-java, messages-javascript, messages-php, messages-ruby"
metrics-sdks,https://github.com/readmeio/metrics-sdks,"Maven, NPM, PyPI, Ruby",-,"metrics-sdks-node, metrics-sdks-php"
arrow,https://github.com/apache/arrow,"Crates, Go, Maven, NPM, PyPI",-,"arrow-dotnet, arrow-go, arrow-java, arrow-js, arrow-rs, arrow-swift"
uklatn,https://github.com/paiv/uklatn,"Crates, Go, Maven, NPM, Ruby",-,"uklatn-php, uklatn-ruby"
gherkin,https://github.com/cucumber/gherkin,"Go, Maven, NPM, PyPI, Ruby",-,"gherkin-c, gherkin-dotnet, gherkin-go, gherkin-java, gherkin-javascript, gherkin-perl, gherkin-php, gherkin-python, gherkin-ruby"
protobuf,https://github.com/protocolbuffers/protobuf,"Go, Maven, NPM, PyPI, Ruby",-,"protobuf-go, protobuf-javascript, protobuf-php"
std-uritemplate,https://github.com/std-uritemplate/std-uritemplate,"Go, Maven, NPM, PyPI, Ruby",-,"std-uritemplate-csharp, std-uritemplate-php, std-uritemplate-swift"
yosina,https://github.com/yosina-lib/yosina,"Crates, Go, Maven, NPM, PyPI, Ruby",-,"yosina-php, yosina-swift"
