Crates_ID,Crates_Name,Crates_Homepage,Crates_Repo,PyPI_ID,PyPI_Name,PyPI_Homepage,PyPI_Repo
86713,stat_common,https://github.com/zdz/ServerStatus-Rust,https://github.com/zdz/ServerStatus-Rust,618941,stat-server,https://github.com/zdz/ServerStatus-Rust,https://github.com/zdz/ServerStatus-Rust
36883,eigs,https://github.com/flaport/eigs,https://github.com/flaport/eigs,185926,eigs,https://github.com/flaport/eigs,https://github.com/flaport/eigs
36943,pywavers,,https://github.com/jmg049/PyWavers/,534155,pywavers,https://pypi.org/project/pywavers/,https://github.com/jmg049/PyWavers/
37193,compression-prompt,https://github.com/hivellm/compression-prompt,https://github.com/hivellm/compression-prompt,107937,compression-prompt,https://github.com/hivellm/compression-prompt,https://github.com/hivellm/compression-prompt
37560,perde-core,https://github.com/yushiomote/perde,https://github.com/yushiomote/perde,455608,perde-yaml,https://github.com/yushiomote/perde,https://github.com/yushiomote/perde
37729,isolation_forest,,https://github.com/msimms/LibIsolationForest/,289254,IsolationForest,https://github.com/msimms/LibIsolationForest,https://github.com/msimms/LibIsolationForest
38232,ontv,https://github.com/udoprog/ontv,https://github.com/udoprog/ontv,433116,ontv,http://github.com/udoprog/ontv,http://github.com/udoprog/ontv
38520,spacerocks,,https://github.com/kjnapier/spacerocks,606782,spacerocks,https://github.com/kjnapier/spacerocks,https://github.com/kjnapier/spacerocks
215677,gldf-rs-egui,,https://github.com/holg/gldf-rs,243762,gldf-rs-python,https://github.com/holg/gldf-rs,https://github.com/holg/gldf-rs
39073,igrepper,https://igrepper.org,https://github.com/igoyak/igrepper,277005,igrepper,https://github.com/igoyak/igrepper,https://github.com/igoyak/igrepper
39662,glslt_cli,https://github.com/alixinne/glslt,https://github.com/alixinne/glslt.git,244432,glslt,https://github.com/alixinne/glslt,https://github.com/alixinne/glslt.git
211689,shiguredo_fdk_aac,https://github.com/shiguredo/hisui,https://github.com/shiguredo/hisui,265009,hisui,https://github.com/shiguredo/hisui,https://github.com/shiguredo/hisui
39599,sdc_apis,,https://github.com/secretflow/secure-data-capsule-apis.git,578895,sdc-apis,https://github.com/secretflow/secure-data-capsule-apis,https://github.com/secretflow/secure-data-capsule-apis
202968,portus,https://ccp-project.github.io,https://github.com/ccp-project/portus,513210,pyportus,https://ccp-project.github.io,https://github.com/ccp-project/portus
39808,mangle,https://mangle.ga,https://github.com/matheusfillipe/mangle,341573,mangle,https://mangle.ga,https://github.com/matheusfillipe/mangle
118052,shippai_derive,,https://github.com/untitaker/shippai,588811,shippai,https://github.com/untitaker/shippai,https://github.com/untitaker/shippai
41030,pipeless-ai,https://www.pipeless.ai/,https://github.com/pipeless-ai/pipeless/,461990,pipeless-ai-cli,https://pipeless.ai,https://github.com/pipeless-ai/pipeless
42397,pyproject,https://github.com/terror/pyproject,https://github.com/terror/pyproject,513673,pyproject,https://github.com/terror/pyproject,https://github.com/terror/pyproject
136487,chinilla-clvm-utils,https://github.com/Chinilla/chinilla_rs/,https://github.com/Chinilla/chinilla_rs/chinilla-clvm-utils,90324,chinilla-rs,https://github.com/Chinilla/chinilla_rs/,https://github.com/Chinilla/chinilla_rs/
42984,chiavdf,https://github.com/Chia-Network/chiavdf,https://github.com/Chia-Network/chiavdf,89931,chiavdf,https://github.com/Chia-Network/chiavdf,https://github.com/Chia-Network/chiavdf
43146,s2gpp,https://github.com/HPI-Information-Systems/S2Gpp,https://github.com/HPI-Information-Systems/S2Gpp,568457,s2gpp,https://github.com/HPI-Information-Systems/S2Gpp,https://github.com/HPI-Information-Systems/S2Gpp
43246,py-license-auditor,https://github.com/yayami3/py-license-auditor,https://github.com/yayami3/py-license-auditor,504895,py-license-auditor,https://pypi.org/project/py-license-auditor/,https://github.com/yayami3/py-license-auditor
44125,flatbuffers-verifier,,https://github.com/nervosnetwork/cfb,85724,cfbc,http://github.com/nervosnetwork/cfb,http://github.com/nervosnetwork/cfb
45379,seuif97,https://github.com/thermalogic/,https://github.com/thermalogic/RustSEUIF97/,585935,seuif97,https://github.com/thermalogic/RustSEUIF97,https://github.com/thermalogic/RustSEUIF97
45557,z-base-32,,https://github.com/matusf/z-base-32,720325,z-base-32,https://pypi.org/project/z-base-32/,https://github.com/matusf/z-base-32
123268,ella-cli,,https://github.com/CerebusOSS/ella,496642,pyella-rs,https://pypi.org/project/pyella-rs/,https://github.com/CerebusOSS/ella
45975,next-plaid-onnx,https://github.com/lightonai/next-plaid,https://github.com/lightonai/next-plaid,504327,pylate-onnx-export,https://pypi.org/project/pylate-onnx-export/,https://github.com/lightonai/next-plaid
62931,rillrate-py,https://github.com/rate-technology/rillrate-py,https://github.com/rate-technology/rillrate-py,558573,rillrate-py,https://github.com/rate-technology/rillrate-py,https://github.com/rate-technology/rillrate-py
46232,readfish-tools,,https://github.com/adoni5/readfish-tools/,548040,readfish-tools,https://pypi.org/project/readfish-tools/,https://github.com/adoni5/readfish-tools/
128331,ouch_model,,https://github.com/softstream-link/ouch,442377,ouch-connect,https://pypi.org/project/ouch-connect/,https://github.com/softstream-link/ouch
65412,pecos-core,https://pecos.io,https://github.com/PECOS-packages/PECOS,540136,quantum-pecos,https://github.com/PECOS-packages/PECOS,https://github.com/PECOS-packages/PECOS
208203,xous-api-log,https://betrusted.io/xous-book/,https://github.com/betrusted-io/xous-core/,473785,precursorupdater,https://github.com/betrusted-io/betrusted-wiki/wiki/Updating-Your-Device,https://github.com/betrusted-io/xous-core/tree/main/tools/updater
47070,spor,https://github.com/abingham/spor,https://github.com/abingham/spor,611891,spor,https://github.com/abingham/spor,https://github.com/abingham/spor
47222,pdbrust,,https://github.com/hfooladi/pdbrust,452656,pdbrust,https://github.com/HFooladi/pdbrust,https://github.com/HFooladi/pdbrust
130491,ciphercore-adapters,https://www.ciphermode.com/,https://github.com/ciphermodelabs/ciphercore/,92151,ciphercore,https://github.com/ciphermodelabs/ciphercore/,https://github.com/ciphermodelabs/ciphercore/
91292,cantact-driver,http://cantact.io/,https://github.com/linklayer/cantact,78345,cantact,https://github.com/linklayer/cantact,https://github.com/linklayer/cantact
48110,py-spy-for-datakit,https://github.com/GuanceCloud/py-spy-for-datakit,https://github.com/GuanceCloud/py-spy-for-datakit,520311,py-spy-for-datakit,https://github.com/GuanceCloud/py-spy-for-datakit,https://github.com/GuanceCloud/py-spy-for-datakit
49235,logics-rs,,https://github.com/viur-framework/logics,332988,logics-py,https://github.com/viur-framework/logics,https://github.com/viur-framework/logics
49942,zapient,https://github.com/zensical/zapient,https://github.com/zensical/zapient,720129,zapient,https://pypi.org/project/zapient/,https://github.com/zensical/zapient
163429,hudi,https://github.com/apache/hudi-rs,https://github.com/apache/hudi-rs,270361,hudi,https://github.com/apache/hudi-rs,https://github.com/apache/hudi-rs
50963,finance_enums,,https://github.com/timkpaine/finance-enums,212818,finance-enums,https://pypi.org/project/finance-enums/,https://github.com/timkpaine/finance-enums
50977,elasticube-core,https://github.com/horizonanalytic/elasticube,https://github.com/horizonanalytic/elasticube,186657,elasticube,https://github.com/horizonanalytic/elasticube,https://github.com/horizonanalytic/elasticube
180864,c-api-tools-macros,https://github.com/bempp/ndelement,https://github.com/bempp/ndelement,388384,ndelement,https://github.com/bempp/ndelement,https://github.com/bempp/ndelement
51647,tellaro-query-language,https://github.com/tellaro/tellaro-query-language,https://github.com/tellaro/tellaro-query-language,638938,tellaro-query-language,https://github.com/tellaro/tellaro-query-language,https://github.com/tellaro/tellaro-query-language
51664,xain-fl,https://xain.io/,https://github.com/xainag/xain-fl/,708490,xain-fl,https://github.com/xainag/xain-fl,https://github.com/xainag/xain-fl
51706,ilytix,,https://github.com/jamjamjon/ilytix,277687,ilytix,https://pypi.org/project/ilytix/,https://github.com/jamjamjon/ilytix
53229,simplet2s,https://github.com/bosondata/simplet2s-rs,https://github.com/bosondata/simplet2s-rs,594533,simplet2s,https://github.com/bosondata/simplet2s-rs,https://github.com/bosondata/simplet2s-rs
54026,solverforge-service,https://solverforge.org,https://github.com/solverforge/solverforge,604856,solverforge,https://pypi.org/project/solverforge/,https://github.com/solverforge/solverforge
54331,tree-sitter-parsers,https://github.com/yijunyu/tree-sitter-parsers,https://github.com/yijunyu/tree-sitter-parsers,664250,tree-sitter-parsers,https://github.com/yijunyu/tree-sitter-parsers,https://github.com/yijunyu/tree-sitter-parsers
54348,sysadmin-bindings,https://github.com/StarryInternet/sysadmin,https://github.com/StarryInternet/sysadmin,521441,py-sysadmin,https://github.com/StarryInternet/sysadmin,https://github.com/StarryInternet/sysadmin
54745,stencila-schema,https://schema.stenci.la,https://github.com/stencila/schema,619955,stencila-schema,https://github.com/stencila/schema,https://github.com/stencila/schema
160351,vrp-core,https://github.com/reinterpretcat/vrp,https://github.com/reinterpretcat/vrp,691606,vrp-cli,https://github.com/reinterpretcat/vrp,https://github.com/reinterpretcat/vrp
170183,potato-agent,,https://github.com/demml/potatohead,471960,potato-head,https://pypi.org/project/potato-head/,https://github.com/demml/potatohead
55114,file-checksum,https://github.com/pbs-data-solutions/file-checksum,https://github.com/pbs-data-solutions/file-checksum,211597,file-checksum,https://github.com/pbs-data-solutions/file-checksum,https://github.com/pbs-data-solutions/file-checksum
128161,container-image-ref,https://seaplane.io,https://github.com/seaplane-io/seaplane/tree/main/crates/container-image-ref,579826,seaplane,https://github.com/seaplane-io/seaplane/tree/main/seaplane-sdk/python,https://github.com/seaplane-io/seaplane/tree/main/seaplane-sdk/python
56137,packetdb,,https://github.com/packetdb/packetdb,445173,packetdb,https://github.com/packetdb/packetdb,https://github.com/packetdb/packetdb
127053,shadow-drive-py,,https://github.com/GenesysGo/shadow-drive-rust,586826,shadow-drive,https://pypi.org/project/shadow-drive/,https://github.com/GenesysGo/shadow-drive-rust
56357,vtracker,,https://github.com/aaronmussig/VTracker,692228,vtracker,https://github.com/aaronmussig/VTracker,https://github.com/aaronmussig/VTracker
57235,cargo-xwinbuild,,https://github.com/messense/cargo-xwinbuild,79493,cargo-xwinbuild,https://pypi.org/project/cargo-xwinbuild/,https://github.com/messense/cargo-xwinbuild
57314,zydis,,https://github.com/zyantific/zydis-rs/,724926,zydis,https://github.com/zyantific/zydis-rs,https://github.com/zyantific/zydis-rs
57658,viewercloud,https://github.com/ThomAub/viewercloud,https://github.com/ThomAub/viewercloud,533617,pyviewercloud,https://github.com/ThomAub/viewercloud,https://github.com/ThomAub/viewercloud
112969,casperlabs-mint,https://casperlabs.io,https://github.com/CasperLabs/CasperLabs/tree/master/execution-engine/mint,80307,casperlabs-client,https://casperlabs.io/,https://github.com/CasperLabs/CasperLabs/tree/dev/integration-testing/client/CasperLabsClient
167728,similari-trackers-rs,https://github.com/insight-platform/Similari,https://github.com/insight-platform/Similari,592077,similari-trackers-rs,https://github.com/insight-platform/Similari,https://github.com/insight-platform/Similari
58354,implies,,https://github.com/armaan-rashid/implies,279980,implies,https://pypi.org/project/implies/,https://github.com/armaan-rashid/implies
217027,spatio-server,,https://github.com/pkvartsianyi/spatio,608130,spatio,https://pypi.org/project/spatio/,https://github.com/pkvartsianyi/spatio
59771,fnntw,,https://github.com/cavemanloverboy/fnntw,498477,pyfnntw,https://pypi.org/project/pyfnntw/,https://github.com/cavemanloverboy/fnntw
60422,rekker,,https://github.com/GlacierSG/rekker,551951,rekker,https://pypi.org/project/rekker/,https://github.com/GlacierSG/rekker
60874,rust-strings,https://github.com/iddohau/rust-strings,https://github.com/iddohau/rust-strings,567680,rust-strings,https://github.com/iddohau/rust-strings,https://github.com/iddohau/rust-strings
185973,bulletin-board-python,,https://github.com/YShoji-HEP/BulletinBoard,72297,bulletin-board-client,https://pypi.org/project/bulletin-board-client/,https://github.com/YShoji-HEP/BulletinBoard
61713,quicksocket,https://github.com/nickjbenson/quicksocket,https://github.com/nickjbenson/quicksocket,541550,quicksocket,https://github.com/nickjbenson/quicksocket,https://github.com/nickjbenson/quicksocket
61955,dualnum,https://github.com/itt-ustutt/dualnum,https://github.com/itt-ustutt/dualnum,177191,dualnum,https://github.com/itt-ustutt/dualnum,https://github.com/itt-ustutt/dualnum
62156,folderify,https://github.com/lgarron/folderify,https://github.com/lgarron/folderify,222655,folderify,https://github.com/lgarron/folderify,https://github.com/lgarron/folderify
62636,faup-rs,,https://github.com/ail-project/faup-rs,497741,pyfaup-rs,https://pypi.org/project/pyfaup-rs/,https://github.com/ail-project/faup-rs
62869,molina,,https://github.com/iteralabs/molina,368921,molina,https://pypi.org/project/molina/,https://github.com/iteralabs/molina
62915,robot-description-builder,https://github.com/SuperJappie08/robot-description-builder,https://github.com/SuperJappie08/robot-description-builder/tree/master/robot-description-builder,560926,robot-description-builder,https://pypi.org/project/robot-description-builder/,https://github.com/SuperJappie08/robot-description-builder/tree/master/robot-description-builder-py
63000,fixed2float,,https://github.com/urbanij/fixed2float,215143,fixed2float,https://pypi.org/project/fixed2float/,https://github.com/urbanij/fixed2float
184018,yaxp-cli,https://github.com/opensourceworks-org/yaxp,https://github.com/opensourceworks-org/yaxp/tree/main/crates/yaxp-cli,488154,pyaxp,https://pypi.org/project/pyaxp/,https://github.com/opensourceworks-org/yaxp/blob/main/crates/pyaxp
64335,renify,,https://github.com/jamjamjon/renify,553105,renify,https://pypi.org/project/renify/,https://github.com/jamjamjon/renify
64812,fasttext-serving,,https://github.com/messense/fasttext-serving.git,207404,fasttext-serving,https://github.com/messense/fasttext-serving,https://github.com/messense/fasttext-serving
111909,realm_macros,https://github.com/ackotech/realm,https://github.com/ackotech/realm,548453,realm-cli,https://github.com/ackotech/realm/,https://github.com/ackotech/realm/
65451,feco3,https://github.com/NickCrews/feco3,https://github.com/NickCrews/feco3,209068,feco3,https://pypi.org/project/feco3/,https://github.com/NickCrews/feco3
65732,chanoma,,https://github.com/booink/chanoma,87283,chanoma,https://github.com/booink/chanoma/tree/main/bindings/python3,https://github.com/booink/chanoma/tree/main/bindings/python3
65773,cgl-rs,,https://github.com/Jaysmito101/cgl,86385,cgl-py,https://github.com/Jaysmito101/cgl,https://github.com/Jaysmito101/cgl
213569,utimaco_pkcs11_loader,,https://github.com/Cosmian/kms,113556,cosmian-kms,https://pypi.org/project/cosmian-kms/,https://github.com/Cosmian/kms
67298,imc-rs,https://github.com/AlanRace/imc-rs,https://github.com/AlanRace/imc-rs.git,502439,pyimc,https://github.com/AlanRace/imc-rs,https://github.com/AlanRace/imc-rs.git
110800,abd-clam,https://github.com/URI-ABD/clam,https://github.com/URI-ABD/clam,491002,pyclam,https://github.com/URI-ABD/clam,https://github.com/URI-ABD/clam
67937,crfs,,https://github.com/messense/crfs-rs,116937,crfs,https://github.com/messense/crfs-rs,https://github.com/messense/crfs-rs.git
68045,darn-dmap,,https://github.com/SuperDARNCanada/dmap,127465,darn-dmap,https://pypi.org/project/darn-dmap/,https://github.com/SuperDARNCanada/dmap
68760,dqcsim,https://qe-lab.github.io/dqcsim/,https://github.com/qe-lab/dqcsim,173227,dqcsim,https://github.com/qe-lab/dqcsim,https://github.com/qe-lab/dqcsim/
137039,entity-gym-derive,,https://github.com/entity-neural-network/entity-gym-rs,190905,entity-gym-rs,https://pypi.org/project/entity-gym-rs/,https://github.com/entity-neural-network/entity-gym-rs
69220,pybevy,https://github.com/pybevy/pybevy,https://github.com/pybevy/pybevy,488737,pybevy,https://pypi.org/project/pybevy/,https://github.com/pybevy/pybevy
69778,cutters,,https://github.com/cyanic-selkie/cutters,123358,cutters,https://pypi.org/project/cutters/,https://github.com/cyanic-selkie/cutters
70375,dtmf_table,https://github.com/jmg049/dtmf_table,https://github.com/jmg049/dtmf_table,176897,dtmf-table,https://github.com/jmg049/dtmf_table,https://github.com/jmg049/dtmf_table
135760,crfsuite-sys,,https://github.com/bosondata/crfsuite-rs,116940,crfsuite,https://github.com/bosondata/crfsuite-rs,https://github.com/bosondata/crfsuite-rs
70826,data_tree,,https://github.com/jrhazlett/data_tree,132157,data-tree,https://github.com/jrhazlett/data_tree,https://github.com/jrhazlett/data_tree
71627,fast_aug,https://github.com/k4black/fast-aug,https://github.com/k4black/fast-aug,205823,fast-aug,https://github.com/k4black/fast-aug,https://github.com/k4black/fast-aug
72538,gitig-rs,https://github.com/andrewrosss/gitig,https://github.com/andrewrosss/gitig,242310,gitig,https://github.com/andrewrosss/gitig,https://github.com/andrewrosss/gitig
72940,rusev,,https://github.com/SimonTheoret/rusev,567356,rusev-py,https://pypi.org/project/rusev-py/,https://github.com/SimonTheoret/rusev
73048,mdja,,https://github.com/0809android/mdja,350533,mdja,https://pypi.org/project/mdja/,https://github.com/0809android/mdja
73855,hyperjson,https://github.com/mre/hyperjson,https://github.com/mre/hyperjson,272419,hyperjson,https://github.com/mre/hyperjson,https://github.com/mre/hyperjson
78153,bddisasm-sys,,https://github.com/bitdefender/bddisasm,488521,pybddisasm,https://github.com/bitdefender/bddisasm,https://github.com/bitdefender/bddisasm
74767,blackscholes,,https://github.com/hayden4r4/blackscholes-rust,61777,blackscholes-python,https://pypi.org/project/blackscholes-python/,https://github.com/hayden4r4/blackscholes-rust/tree/python_package
74693,fast-decision,https://github.com/almayce/fast-decision,https://github.com/almayce/fast-decision,206106,fast-decision,https://github.com/almayce/fast-decision,https://github.com/almayce/fast-decision
74796,pangea-client,https://pangea.foundation,https://github.com/PangeaFoundation/pangea-client,447532,pangea-client,https://pangea.foundation,https://github.com/PangeaFoundation/pangea-client
103732,matcher_py,https://github.com/Lips7/Matcher,https://github.com/Lips7/Matcher,344850,matcher-py,https://github.com/Lips7/Matcher,https://github.com/Lips7/Matcher
75322,coursemap,https://github.com/kenjisato/coursemap,https://github.com/kenjisato/coursemap,114254,coursemap,https://pypi.org/project/coursemap/,https://github.com/kenjisato/coursemap
76486,adb_cli,,https://github.com/cocool97/adb_client,486276,pyadb-client,https://github.com/cocool97/adb_client,https://github.com/cocool97/adb_client
75931,blsttc,,https://github.com/maidsafe/blsttc,63214,blsttc,https://pypi.org/project/blsttc/,https://github.com/maidsafe/blsttc
76210,akinator-py,https://github.com/Tom-the-Bomb/akinator.py,https://github.com/Tom-the-Bomb/akinator.py,16136,akinator.py,https://github.com/Tom-the-Bomb/akinator.py,https://github.com/Tom-the-Bomb/akinator.py
76560,neurons-me,https://neurons.me,https://github.com/neurons-me/neurons.me,393626,neurons.me,https://github.com/neurons-me/neurons.me,https://github.com/neurons-me/neurons.me
128175,yummy,,https://github.com/yummyml/yummy,719158,yummy,https://github.com/yummyml/yummy,https://github.com/yummyml/yummy
197083,trezor-client,https://github.com/trezor/trezor-firmware/tree/master/rust/trezor-client,https://github.com/trezor/trezor-firmware,664682,trezor,https://github.com/trezor/trezor-firmware/tree/master/python,https://github.com/trezor/trezor-firmware/tree/master/python
76892,trustmark,,https://github.com/adobe/trustmark,666003,trustmark,https://github.com/adobe/trustmark,https://github.com/adobe/trustmark.git
76907,optrs,https://github.com/t-young31/opt-rs,https://github.com/t-young31/opt-rs,438959,optrs,https://github.com/t-young31/opt-rs,https://github.com/t-young31/opt-rs
77714,ka3005p,https://github.com/Nicoretti/ka3005p,https://github.com/Nicoretti/ka3005p,302246,ka3005p,https://github.com/Nicoretti/ka3005p,https://github.com/Nicoretti/ka3005p
77992,arctk,,https://github.com/FreddyWordingham/arctk,31621,arctk,https://github.com/FreddyWordingham/arctk,https://github.com/FreddyWordingham/arctk
77997,asciirend,,https://github.com/h33p/asciirend,34598,asciirend,https://github.com/h33p/asciirend,https://github.com/h33p/asciirend
84382,trustedflow-attestation-sys,,https://github.com/secretflow/trustedflow.git,665963,trustedflow-verification,https://github.com/secretflow/trustedflow,https://github.com/secretflow/trustedflow
78240,auditwheel-symbols,,https://github.com/messense/auditwheel-symbols.git,40143,auditwheel-symbols,https://pypi.org/project/auditwheel-symbols/,https://github.com/messense/auditwheel-symbols.git
78574,aiha,https://github.com/chainyo/aiha,https://github.com/chainyo/aiha,10803,aiha,https://github.com/chainyo/aiha,https://github.com/chainyo/aiha
78783,qoqo_qiskit_devices,,https://github.com/HQSquantumsimulations/qoqo_qiskit,538079,qoqo-qiskit-devices,https://pypi.org/project/qoqo-qiskit-devices/,https://github.com/HQSquantumsimulations/qoqo_qiskit
79234,u_interface,,https://github.com/LovetheFrogs/uInterface,674780,uinterface,https://pypi.org/project/uinterface/,https://github.com/LovetheFrogs/uInterface
108568,argonautica,https://github.com/bcmyers/argonautica,https://github.com/bcmyers/argonautica,32094,argonautica,https://github.com/bcmyers/argonautica/tree/master/argonautica-py,https://github.com/bcmyers/argonautica/tree/master/argonautica-py
79395,oxidasim,https://github.com/AndrejOrsula/oxidasim,https://github.com/AndrejOrsula/oxidasim,443725,oxidasim,https://github.com/AndrejOrsula/oxidasim,https://github.com/AndrejOrsula/oxidasim
79979,zetasketch-rs,https://crates.io/crates/zetasketch-rs,https://github.com/danvratil/zetasketch-rs,721712,zetasketch-py,https://crates.io/crates/zetasketch-py,https://github.com/danvratil/zetasketch-rs
81568,histongram,,https://github.com/tdittr/histongram,264936,histongram,https://pypi.org/project/histongram/,https://github.com/tdittr/histongram
97290,ssd-data,https://github.com/ssd-codegen/ssd,https://github.com/ssd-codegen/ssd,520472,py-ssd,https://github.com/ssd-codegen/ssd,https://github.com/ssd-codegen/ssd
82122,righor,,https://github.com/Thopic/righor,558445,righor,https://pypi.org/project/righor/,https://github.com/Thopic/righor
82337,prollytree,,https://github.com/zhangfengcdt/prollytree.git,478818,prollytree,https://pypi.org/project/prollytree/,https://github.com/zhangfengcdt/prollytree.git
82666,extract_jsons_from_string,,https://github.com/at-75/extract_jsons_from_string,200670,extract-json-from-string,https://github.com/at-75/extract_jsons_from_string,https://github.com/at-75/extract_jsons_from_string
83546,automesh,https://autotwin.github.io/automesh,https://github.com/autotwin/automesh,42596,automesh,https://autotwin.github.io/automesh,https://github.com/autotwin/automesh
177878,x25519-parser,https://github.com/ANSSI-FR/MLA,https://github.com/ANSSI-FR/MLA,363786,mla-archive,https://github.com/ANSSI-FR/MLA,https://github.com/ANSSI-FR/MLA
84242,pcapforge,,https://github.com/pcapforge/pcapforge,452085,pcapforge-core,https://github.com/pcapforge/pcapforge,https://github.com/pcapforge/pcapforge
84279,april_asr,,https://github.com/abb128/april-asr,30042,april-asr,https://github.com/abb128/april-asr,https://github.com/abb128/april-asr
84702,sde-sim-rs,,https://github.com/Aschii85/sde-sim-rs,578976,sde-sim-rs,https://pypi.org/project/sde-sim-rs/,https://github.com/Aschii85/sde-sim-rs.git
85209,hannoy,,https://github.com/nnethercott/hannoy,257684,hannoy,https://pypi.org/project/hannoy/,https://github.com/nnethercott/hannoy
85992,navio-blsct,,https://github.com/nav-io/libblsct-bindings,387116,navio-blsct,https://pypi.org/project/navio-blsct/,https://github.com/nav-io/libblsct-bindings
86131,rustygraph,,https://github.com/paulmagos/rustygraph,517280,pyrustygraph,https://pypi.org/project/pyrustygraph/,https://github.com/paulmagos/rustygraph
86134,instant-clip-tokenizer,https://github.com/instant-labs/instant-clip-tokenizer,https://github.com/instant-labs/instant-clip-tokenizer,283609,instant-clip-tokenizer,https://github.com/instant-labs/instant-clip-tokenizer,https://github.com/instant-labs/instant-clip-tokenizer
86384,travis-cargo,,https://github.com/huonw/travis-cargo,663679,travis-cargo,https://github.com/huonw/travis-cargo,https://github.com/huonw/travis-cargo
86894,ryl,,https://github.com/owenlamont/ryl,568229,ryl,https://pypi.org/project/ryl/,https://github.com/owenlamont/ryl
216895,dbn-cli,,https://github.com/databento/dbn,128670,databento-dbn,https://pypi.org/project/databento-dbn/,https://github.com/databento/dbn
88121,vcf_batcher,https://github.com/GeroVanMi/vcf_batcher,https://github.com/GeroVanMi/vcf_batcher,683608,vcf-batcher,https://github.com/GeroVanMi/vcf_batcher,https://github.com/GeroVanMi/vcf_batcher
88173,rpi-derive-key,,https://github.com/silitics/rpi-derive-key,564540,rpi-derive-key,https://pypi.org/project/rpi-derive-key/,https://github.com/silitics/rpi-derive-key
88195,backshore,,https://github.com/ryanoneill/backshore,49072,backshore,https://pypi.org/project/backshore/,https://github.com/ryanoneill/backshore
139886,cryo_cli,https://github.com/paradigmxyz/cryo,https://github.com/paradigmxyz/cryo,118266,cryo-python,https://github.com/paradigmxyz/cryo,https://github.com/paradigmxyz/cryo
89996,sakz,,https://github.com/KaoruNishikawa/sakz,570174,sakz,https://pypi.org/project/sakz/,https://github.com/KaoruNishikawa/sakz
211431,vl-convert-rs,https://github.com/jonmmease/vl-convert,https://github.com/jonmmease/vl-convert,689600,vl-convert-python,https://github.com/jonmmease/vl-convert,https://github.com/jonmmease/vl-convert
90979,genomicsqlite,,https://github.com/mlin/GenomicSQLite,236359,genomicsqlite,https://github.com/mlin/GenomicSQLite,https://github.com/mlin/GenomicSQLite
91904,pyaket,https://pyaket.dev/,https://github.com/BrokenSource/Pyaket,486617,pyaket,https://pypi.org/project/pyaket/,https://github.com/BrokenSource/Pyaket
92279,yass-2,https://github.com/binh-vu/strsim,https://github.com/binh-vu/strsim,623947,strsim-2,https://github.com/binh-vu/strsim,https://github.com/binh-vu/strsim
92296,pyrs,,https://github.com/ra0x3/pyrs,517120,pyrs-py,https://www.github.com/ra0x3/pyrs,https://www.github.com/ra0x3/pyrs
92487,cftime-rs,,https://github.com/antscloud/cftime-rs,86186,cftime-rs,https://pypi.org/project/cftime-rs/,https://github.com/antscloud/cftime-rs
93982,httpout,https://github.com/nggit/httpout,https://github.com/nggit/httpout,475615,print2web,https://pypi.org/project/print2web/,https://github.com/nggit/httpout
94175,pcompress,,https://github.com/InnovativeInventor/pcompress,452393,pcompress,https://github.com/InnovativeInventor/pcompress,https://github.com/InnovativeInventor/pcompress
146334,mesc,https://github.com/paradigmxyz/mesc,https://github.com/paradigmxyz/mesc,354254,mesc,https://pypi.org/project/mesc/,https://github.com/paradigmxyz/mesc
94702,vtext,,https://github.com/rth/vtext,692130,vtext,https://github.com/rth/vtext,https://github.com/rth/vtext
95229,shu,,https://github.com/biosustain/shu,239637,ggshu,https://pypi.org/project/ggshu/,https://github.com/biosustain/shu.git
96530,tapedeck,https://github.com/zthompson47/tapedeck,https://github.com/zthompson47/tapedeck,634725,tapedeck,http://github.com/zthompson47/tapedeck,http://github.com/zthompson47/tapedeck
99732,lrzcc-api,https://github.com/LRZ-BADW/lrzcc,https://github.com/LRZ-BADW/lrzcc,335275,lrzcc,https://pypi.org/project/lrzcc/,https://github.com/LRZ-BADW/lrzcc.git
98719,art-dl,,https://github.com/istudyatuni/artworks-downloader,33528,art-dl,https://github.com/istudyatuni/artworks-downloader,https://github.com/istudyatuni/artworks-downloader
98808,rpsl-parser,https://github.com/srv6d/rpsl-parser,https://github.com/srv6d/rpsl-parser,564796,rpsl-parser,https://github.com/srv6d/rpsl-parser,https://github.com/srv6d/rpsl-parser
98909,autokernel,https://github.com/oddlama/autokernel,https://github.com/oddlama/autokernel,42164,autokernel,https://github.com/oddlama/autokernel,https://github.com/oddlama/autokernel
100667,rapidash,,https://github.com/lipicoder/rapidash,545358,rapidash,https://github.com/lipicoder/rapidash,https://github.com/lipicoder/rapidash
197597,molar_gromacs,https://github.com/yesint/molar,https://github.com/yesint/molar,507739,pymolar,https://github.com/yesint/molar,https://github.com/yesint/molar
101192,fabricatio-constants,,https://github.com/Whth/fabricatio,202122,fabricatio-yue,https://pypi.org/project/fabricatio-yue/,https://github.com/Whth/fabricatio
101557,sate,,https://github.com/nicholasbishop/sate,572532,sate,https://github.com/nicholasbishop/sate,https://github.com/nicholasbishop/sate
101662,kbnf,,https://github.com/Dan-Wanna-M/kbnf,304420,kbnf,https://pypi.org/project/kbnf/,https://github.com/Dan-Wanna-M/kbnf
101788,savant_rs,https://github.com/insight-platform/savant-rs,https://github.com/insight-platform/savant-rs,572923,savant-rs-etcd-dynamic-state,https://github.com/insight-platform/savant-rs,https://github.com/insight-platform/savant-rs
