Normalized_URL,Crates_ID,Crates_Name,Crates_Homepage,Crates_Repo,PyPI_ID,PyPI_Name,PyPI_Homepage,PyPI_Repo
github.com/konstin/pep440-rs,145800,pep440_rs,,https://github.com/konstin/pep440-rs,455228,pep440-rs,https://pypi.org/project/pep440-rs/,https://github.com/konstin/pep440-rs
github.com/kabouzeid/turm,145936,turm,,https://github.com/kabouzeid/turm,668709,turm,https://pypi.org/project/turm/,https://github.com/kabouzeid/turm
github.com/haoxins/qomo,145974,qomo,,https://github.com/haoxins/qomo,538028,qomo,https://pypi.org/project/qomo/,https://github.com/haoxins/qomo
github.com/zachspar/parquet-py,146151,parquet-py,https://github.com/zachspar/parquet-py,https://github.com/zachspar/parquet-py.git,449157,parquet-py,https://github.com/zachspar/parquet-py,https://github.com/zachspar/parquet-py.git
github.com/jesses2025smith/bleak-rs,146446,bleak-rs,https://github.com/jesses2025smith/bleak-rs,https://github.com/jesses2025smith/bleak-rs,62110,bleak-py,https://github.com/jesses2025smith/bleak-rs,https://github.com/jesses2025smith/bleak-rs
github.com/wrenfold/wrenfold,146916,wrenfold-traits,https://wrenfold.org,https://github.com/wrenfold/wrenfold,706597,wrenfold,https://pypi.org/project/wrenfold/,https://github.com/wrenfold/wrenfold/
github.com/rainingcomputers/flowmium,146965,flowmium,https://github.com/RainingComputers/Flowmium,https://github.com/RainingComputers/Flowmium,220942,flowmium,https://github.com/RainingComputers/Flowmium,https://github.com/RainingComputers/Flowmium
github.com/dirvine/tektra,147273,tektra,https://github.com/dirvine/tektra,https://github.com/dirvine/tektra,638243,tektra,https://github.com/tektra/tektra,https://github.com/dirvine/tektra
github.com/cachemcclure/astrora,147335,astrora_core,,https://github.com/cachemcclure/astrora,36738,astrora,https://pypi.org/project/astrora/,https://github.com/cachemcclure/astrora
github.com/jware-solutions/ggca,147722,ggca,,https://github.com/jware-solutions/ggca,239520,ggca,https://pypi.org/project/ggca/,https://github.com/jware-solutions/ggca
github.com/kaspar030/laze,204523,laze,https://laze-build.org,https://github.com/kaspar030/laze,317771,laze,https://github.com/kaspar030/laze,https://github.com/kaspar030/laze
github.com/xerrion/shr_parser_py,147806,shr_parser_py,,https://github.com/Xerrion/shr_parser_py,589973,shr-parser,https://pypi.org/project/shr-parser/,https://github.com/Xerrion/shr_parser_py
github.com/rust-cross/cargo-xwin,147900,cargo-xwin,,https://github.com/rust-cross/cargo-xwin,79492,cargo-xwin,https://pypi.org/project/cargo-xwin/,https://github.com/rust-cross/cargo-xwin
github.com/daizutabi/textconf,148163,textconf,https://github.com/daizutabi/textconf,https://github.com/daizutabi/textconf,645176,textconf,https://pypi.org/project/textconf/,https://github.com/daizutabi/textconf
github.com/nicelgueta/rusty-random-slug,148175,rustyrs,,https://github.com/nicelgueta/rusty-random-slug,567733,rustyrs,https://pypi.org/project/rustyrs/,https://github.com/nicelgueta/rusty-random-slug
github.com/0xspaceshard/starknet-devnet,192605,starknet-devnet-types,,https://github.com/0xSpaceShard/starknet-devnet,617820,starknet-devnet,https://github.com/0xSpaceShard/starknet-devnet,https://github.com/0xSpaceShard/starknet-devnet
github.com/konstin/pep508_rs,148614,pep508_rs,,https://github.com/konstin/pep508_rs,455237,pep508-rs,https://pypi.org/project/pep508-rs/,https://github.com/konstin/pep508_rs
github.com/pacman82/throttle,191172,throttle-client,,https://github.com/pacman82/throttle.git,649380,throttle-server,https://github.com/pacman82/throttle,https://github.com/pacman82/throttle
github.com/shigma/gfwlist,148680,gfwlist,,https://github.com/shigma/gfwlist,239472,gfwlist,https://pypi.org/project/gfwlist/,https://github.com/shigma/gfwlist.git
github.com/drizzlexlh/chmlfrp-cli,148688,chmlfrp-cli,,https://github.com/drizzlexlh/chmlfrp-cli,90569,chmlfrp-cli,https://pypi.org/project/chmlfrp-cli/,https://github.com/drizzlexlh/chmlfrp-cli/
github.com/althonos/nafcodec,148868,nafcodec-py,https://github.com/althonos/nafcodec,https://github.com/althonos/nafcodec,384548,nafcodec,https://github.com/althonos/nafcodec,https://github.com/althonos/nafcodec
github.com/kruserr/i6,149346,i6,,https://github.com/kruserr/i6,273261,i6,https://github.com/kruserr/i6,https://github.com/kruserr/i6
github.com/ericfecteau/dcss-api,149605,dcss-scenario-builder,,https://github.com/EricFecteau/dcss-api/,134902,dcss-api,https://pypi.org/project/dcss-api/,https://github.com/EricFecteau/dcss-api/
github.com/helsing-ai/turtlefmt,149882,turtlefmt,,https://github.com/helsing-ai/turtlefmt,668805,turtlefmt,https://pypi.org/project/turtlefmt/,https://github.com/helsing-ai/turtlefmt
github.com/hashlookup/poppy,150130,poppy-filters,,https://github.com/hashlookup/poppy,470823,poppy-py,https://pypi.org/project/poppy-py/,https://github.com/hashlookup/poppy
github.com/haydnv/rjwt,150155,rjwt,,https://github.com/haydnv/rjwt.git,559393,rjwt,https://github.com/haydnv/rjwt,https://github.com/haydnv/rjwt
github.com/asuta274/loladb,151532,loladb,https://github.com/asuta274/loladb,https://github.com/asuta274/loladb,333773,loladb,https://pypi.org/project/loladb/,https://github.com/asuta274/loladb
github.com/gerardcl/renfe-cli,150647,renfe-cli,https://github.com/gerardcl/renfe-cli,https://github.com/gerardcl/renfe-cli,553095,renfe-cli,https://github.com/gerardcl/renfe-cli,https://github.com/gerardcl/renfe-cli
github.com/radonirinaunimi/neopdf,212551,neopdf_capi,,https://github.com/Radonirinaunimi/neopdf,389833,neopdf-cli,https://pypi.org/project/neopdf-cli/,https://github.com/Radonirinaunimi/neopdf
github.com/rdbo/libmem,150796,libmem,https://github.com/rdbo/libmem,https://github.com/rdbo/libmem,322483,libmem,https://github.com/rdbo/libmem,https://github.com/rdbo/libmem
github.com/tzador/makedown,150809,makedown,https://makedown.dev,https://github.com/tzador/makedown,340644,makedown,https://github.com/tzador/makedown,https://github.com/tzador/makedown
github.com/alexjg/samod,151434,samod,,https://github.com/alexjg/samod,570905,samod,https://pypi.org/project/samod/,https://github.com/alexjg/samod
github.com/daizutabi/hdfset,151450,hdfset,https://github.com/daizutabi/hdfset,https://github.com/daizutabi/hdfset,259940,hdfset,https://pypi.org/project/hdfset/,https://github.com/daizutabi/hdfset
github.com/tallamjr/evlib,151632,evlib,https://github.com/tallamjr/evlib,https://github.com/tallamjr/evlib,196601,evlib,https://github.com/tallamjr/evlib,https://github.com/tallamjr/evlib
github.com/paradigmxyz/jtool,211838,jtool-core,https://github.com/paradigmxyz/jtool,https://github.com/paradigmxyz/jtool,299155,jtool,https://github.com/paradigmxyz/jtool,https://github.com/paradigmxyz/jtool
github.com/pohsuanlai/dsmga2,152215,dsmga2,https://github.com/PoHsuanLai/dsmga2,https://github.com/PoHsuanLai/dsmga2,175993,dsmga2,https://github.com/PoHsuanLai/dsmga2,https://github.com/PoHsuanLai/dsmga2
github.com/tum-bgd/ltc,152334,ltc-rs,,https://github.com/tum-bgd/ltc,335741,ltcpy,https://pypi.org/project/ltcpy/,https://github.com/tum-bgd/ltc
github.com/ofluffydev/metronome-rs,152852,metronome-rs,,https://github.com/ofluffydev/metronome-rs,356300,metronome-rs,https://pypi.org/project/metronome-rs/,https://github.com/ofluffydev/metronome-rs
github.com/gnosisfoundation/bintensors,153403,bintensors,,https://github.com/GnosisFoundation/bintensors,59262,bintensors,https://pypi.org/project/bintensors/,https://github.com/GnosisFoundation/bintensors
github.com/yobix-ai/extractous,153543,extractous,https://extractous.yobix.ai,https://github.com/yobix-ai/extractous,200707,extractous,https://extractous.yobix.ai/,https://github.com/yobix-ai/extractous
github.com/proycon/sesdiff,153920,sesdiff,https://github.com/proycon/sesdiff/,https://github.com/proycon/sesdiff,585424,sesdiff,https://github.com/proycon/sesdiff/,https://github.com/proycon/sesdiff
github.com/cyber-zhs/polars-qf,153934,polars-qf,,https://github.com/cyber-zhs/polars-qf,469392,polars-qf,https://pypi.org/project/polars-qf/,https://github.com/cyber-zhs/polars-qf
github.com/rochacbruno/marmite,154172,marmite,https://marmite.blog,https://github.com/rochacbruno/marmite,343833,marmite,https://marmite.blog,https://github.com/rochacbruno/marmite
github.com/mitre/hipcheck,190446,hipcheck-common,,https://github.com/mitre/hipcheck,264658,hipcheck-sdk,https://pypi.org/project/hipcheck-sdk/,https://github.com/mitre/hipcheck.git
github.com/zensical/zrx,216741,zrx-id,https://github.com/zensical/zrx,https://github.com/zensical/zrx,724226,zrx,https://pypi.org/project/zrx/,https://github.com/zensical/zrx
github.com/alphaville/optimization-engine,154614,optimization_engine,https://alphaville.github.io/optimization-engine/,https://github.com/alphaville/optimization-engine,435449,opengen,https://github.com/alphaville/optimization-engine,https://github.com/alphaville/optimization-engine
github.com/fangyinc/lyric,155146,lyric,https://github.com/fangyinc/lyric,https://github.com/fangyinc/lyric,337456,lyric-py,https://github.com/fangyinc/lyric,https://github.com/fangyinc/lyric
github.com/sichanghe/fmtt,154842,fmtt,,https://github.com/SichangHe/fmtt,222258,fmtt,https://pypi.org/project/fmtt/,https://github.com/SichangHe/fmtt
github.com/chia-network/chiapos,155464,chiapos,https://github.com/Chia-Network/chiapos,https://github.com/Chia-Network/chiapos,89917,chiapos,https://github.com/Chia-Network/chiapos,https://github.com/Chia-Network/chiapos
github.com/gimpey-com/sol-gateway,155518,gimpey-sol-gateway,,https://github.com/gimpey-com/sol-gateway,240773,gimpey-com-sol-gateway,https://github.com/gimpey-com/sol-gateway,https://github.com/gimpey-com/sol-gateway
github.com/esrehmki/chemfst,156231,chemfst,,https://github.com/esrehmki/ChemFST,89313,chemfst,https://pypi.org/project/chemfst/,https://github.com/esrehmki/ChemFST
github.com/masaishi/skimtoken,156469,skimtoken,https://github.com/masaishi/skimtoken,https://github.com/masaishi/skimtoken,597088,skimtoken,https://github.com/masaishi/skimtoken,https://github.com/masaishi/skimtoken
github.com/dan-wanna-m/bnf_sampler,156508,bnf_sampler,,https://github.com/Dan-wanna-M/bnf_sampler,64110,bnf-sampler,https://pypi.org/project/bnf-sampler/,https://github.com/Dan-wanna-M/bnf_sampler
github.com/shner-elmo/flashtext2-rs,156628,flashtext2,https://github.com/shner-elmo/flashtext2-rs,https://github.com/shner-elmo/flashtext2-rs,216442,flashtext2,https://github.com/shner-elmo/flashtext2-rs,https://github.com/shner-elmo/flashtext2-rs
github.com/alttch/shd,156755,shd,,https://github.com/alttch/shd,587789,shd,https://github.com/alttch/shd,https://github.com/alttch/shd
github.com/nnamdi-sys/yahoo-finance-symbols,156972,yahoo-finance-symbols,,https://github.com/Nnamdi-sys/yahoo-finance-symbols,714192,yahoo-finance-symbols,https://pypi.org/project/yahoo-finance-symbols/,https://github.com/Nnamdi-sys/yahoo-finance-symbols
github.com/guitheg/techalib,157159,techalib,,https://github.com/Guitheg/techalib.git,637780,techalib,https://pypi.org/project/techalib/,https://github.com/Guitheg/techalib.git
github.com/p-sira/ellippy,157273,ellippy_binding,https://github.com/p-sira/ellippy,https://github.com/p-sira/ellippy,187489,ellippy,https://github.com/p-sira/ellippy,https://github.com/p-sira/ellippy
github.com/cauliyang/deepbiop,203098,deepbiop-bam,https://github.com/cauliyang/DeepBioP,https://github.com/cauliyang/DeepBioP,136723,deepbiop,https://pypi.org/project/deepbiop/,https://github.com/cauliyang/DeepBioP
github.com/nyx-space/anise,157522,anise,https://nyxspace.com/,https://github.com/nyx-space/anise,24119,anise,https://nyxspace.com/,https://github.com/nyx-space/anise
github.com/openwallet-foundation/askar,157936,aries-askar,,https://github.com/openwallet-foundation/askar/,32491,aries-askar,https://pypi.org/project/aries-askar/,https://github.com/openwallet-foundation/askar
github.com/lvivona/mrkle,157751,mrkle,https://mrkle.org,https://github.com/LVivona/mrkle,374269,mrkle,https://pypi.org/project/mrkle/,https://github.com/LVivona/mrkle
github.com/managarm/bragi,157765,bragi-build,,https://github.com/managarm/bragi,68702,bragi,https://github.com/managarm/bragi,https://github.com/managarm/bragi
github.com/rust-ta/kand,158087,kand,,https://github.com/rust-ta/kand,303309,kand,https://pypi.org/project/kand/,https://github.com/rust-ta/kand
github.com/felixgwilliams/pq2xl,158253,pq2xl,,https://github.com/felixgwilliams/pq2xl,473114,pq2xl,https://pypi.org/project/pq2xl/,https://github.com/felixgwilliams/pq2xl
github.com/unkcpz/rsdos,208140,ccmat,https://github.com/ccmat-lab/ccmat,https://github.com/unkcpz/rsdos,565287,rsdos,https://github.com/unkcpz/rsdos,https://github.com/unkcpz/rsdos
github.com/k-dash/python-proto-importer,158459,python-proto-importer,https://github.com/K-dash/python-proto-importer,https://github.com/K-dash/python-proto-importer,528943,python-proto-importer,https://github.com/K-dash/python-proto-importer,https://github.com/K-dash/python-proto-importer
github.com/baku4/sigalign,158591,sigalign,,https://github.com/baku4/sigalign/,590854,sigalign,https://pypi.org/project/sigalign/,https://github.com/baku4/sigalign
github.com/greatscottgadgets/cynthion,195620,moondancer-pac,,https://github.com/greatscottgadgets/cynthion,124864,cynthion,https://pypi.org/project/cynthion/,https://github.com/greatscottgadgets/cynthion
github.com/getsentry/sentry-kafka-schemas,158799,sentry-kafka-schemas,,https://github.com/getsentry/sentry-kafka-schemas,583794,sentry-kafka-schemas,https://github.com/getsentry/sentry-kafka-schemas,https://github.com/getsentry/sentry-kafka-schemas
github.com/lindera/lindera-python,159196,lindera-python,https://github.com/lindera/lindera-python,https://github.com/lindera/lindera-python,325305,lindera-python-unidic,https://github.com/lindera/lindera-python,https://github.com/lindera/lindera-python
github.com/dwpeng/filterx,189851,filterx,https://github.com/dwpeng/filterx,https://github.com/dwpeng/filterx,212613,filterx,https://github.com/dwpeng/filterx,https://github.com/dwpeng/filterx
github.com/galihru/pqcrypto,159623,laicrypto,https://github.com/galihru/pqcrypto,https://github.com/galihru/pqcrypto,314431,laicrypto,https://pypi.org/project/laicrypto/,https://github.com/galihru/pqcrypto
github.com/erykmroczek/mofmt,159957,mofmt,,https://github.com/ErykMroczek/mofmt,368422,mofmt,https://github.com/ErykMroczek/mofmt,https://github.com/ErykMroczek/mofmt
github.com/pemistahl/grex,160116,grex,https://github.com/pemistahl/grex,https://github.com/pemistahl/grex,251887,grex,https://github.com/pemistahl/grex,https://github.com/pemistahl/grex
github.com/cool-japan/tensorlogic,211288,tensorlogic-cli,https://github.com/cool-japan/tensorlogic,https://github.com/cool-japan/tensorlogic,522022,pytensorlogic,https://github.com/cool-japan/tensorlogic,https://github.com/cool-japan/tensorlogic
github.com/heliossoftware/hfs,210431,helios-fhir-gen,https://github.com/HeliosSoftware/hfs/tree/main/crates/fhir-gen,https://github.com/HeliosSoftware/hfs,519655,pysof,https://pypi.org/project/pysof/,https://github.com/HeliosSoftware/hfs/tree/main/crates/pysof
github.com/pydantic/jiter,183836,jiter,https://github.com/pydantic/jiter/,https://github.com/pydantic/jiter/,295054,jiter,https://github.com/pydantic/jiter/,https://github.com/pydantic/jiter/
github.com/quesurifn/yake-rust,160670,yake-rust,,https://github.com/quesurifn/yake-rust,714274,yake-rust,https://pypi.org/project/yake-rust/,https://github.com/quesurifn/yake-rust
github.com/cool-japan/trustformers,207962,trustformers-serve,https://github.com/cool-japan/trustformers,https://github.com/cool-japan/trustformers,665979,trustformers,https://pypi.org/project/trustformers/,https://github.com/cool-japan/trustformers
github.com/pkgw/cranko,162123,cranko,https://pkgw.github.io/cranko/,https://github.com/pkgw/cranko,115925,cranko,https://github.com/pkgw/cranko,https://github.com/pkgw/cranko
github.com/wladhd/pyoe2-craftpath,162740,pyoe2-craftpath,,https://github.com/WladHD/pyoe2-craftpath,510302,pyoe2-craftpath,https://pypi.org/project/pyoe2-craftpath/,https://github.com/WladHD/pyoe2-craftpath/
github.com/geostat-framework/gstools-core,162742,gstools-core,https://geostat-framework.org/#gstools,https://github.com/GeoStat-Framework/GSTools-Core,253666,gstools-core,https://geostat-framework.org/#gstools,https://github.com/GeoStat-Framework/GSTools-Core
github.com/promised-ai/changepoint,162805,changepoint,,https://github.com/promised-ai/changepoint,87154,changepoint,https://pypi.org/project/changepoint/,https://github.com/promised-ai/changepoint
github.com/evanjpw/tilesort,162913,tilesort,https://github.com/evanjpw/tilesort,https://github.com/evanjpw/tilesort,650832,tilesort,https://github.com/evanjpw/tilesort,https://github.com/evanjpw/tilesort
github.com/hqsquantumsimulations/qoqo_qryd,163071,qoqo-qryd,https://github.com/HQSquantumsimulations/qoqo_qryd,https://github.com/HQSquantumsimulations/qoqo_qryd/,538080,qoqo-qryd,https://github.com/HQSquantumsimulations/qoqo_qryd,https://github.com/HQSquantumsimulations/qoqo_qryd/
github.com/bfarm-mvh/grz-tools,163013,grz-check,https://github.com/BfArM-MVH/grz-tools/tree/main/packages/grz-check,https://github.com/BfArM-MVH/grz-tools,253185,grz-pydantic-models,https://pypi.org/project/grz-pydantic-models/,https://github.com/BfArM-MVH/grz-tools
github.com/clflushopt/tpchgen-rs,181104,tpchgen-cli,https://github.com/clflushopt/tpchgen-rs,https://github.com/clflushopt/tpchgen-rs,660810,tpchgen-cli,https://github.com/clflushopt/tpchgen-rs,https://github.com/clflushopt/tpchgen-rs
github.com/kornelski/cargo-deb,163499,cargo-deb,https://lib.rs/crates/cargo-deb,https://github.com/kornelski/cargo-deb,79465,cargo-deb,https://lib.rs/crates/cargo-deb,https://github.com/kornelski/cargo-deb
github.com/nbiish/aineed,166081,aineed-cli,,https://github.com/nbiish/aineed,11544,aineed,https://pypi.org/project/aineed/,https://github.com/nbiish/aineed
github.com/apache/sedona-spatialbench,163983,spatialbench-cli,https://github.com/apache/sedona-spatialbench/,https://github.com/apache/sedona-spatialbench/,608002,spatialbench-cli,https://github.com/apache/sedona-spatialbench/,https://github.com/apache/sedona-spatialbench/
github.com/slyons/szurubooru-client,163910,szurubooru-client,,https://github.com/slyons/szurubooru-client,632276,szurubooru-client,https://pypi.org/project/szurubooru-client/,https://github.com/slyons/szurubooru-client
github.com/felixgwilliams/nbwipers,164122,nbwipers,https://github.com/felixgwilliams/nbwipers,https://github.com/felixgwilliams/nbwipers,387893,nbwipers,https://github.com/felixgwilliams/nbwipers,https://github.com/felixgwilliams/nbwipers
github.com/glaciersg/amalie,168378,amalie,,https://github.com/GlacierSG/amalie,21313,amalie,https://pypi.org/project/amalie/,https://github.com/GlacierSG/amalie
github.com/guangyuhe/simple_smtp_sender,164430,simple_smtp_sender,,https://github.com/guangyuhe/simple_smtp_sender,594382,simple-smtp-sender,https://pypi.org/project/simple-smtp-sender/,https://github.com/guangyuhe/simple_smtp_sender
github.com/asterinas/trustflow,164573,trustflow-attestation-rs,,https://github.com/asterinas/trustflow.git,665978,trustflow-verification,https://github.com/asterinas/trustflow,https://github.com/asterinas/trustflow
github.com/sh1nku/solrstice,164796,solrstice,,https://github.com/Sh1nku/solrstice,604745,solrstice,https://pypi.org/project/solrstice/,https://github.com/Sh1nku/solrstice
github.com/kxxt/aspeak,164969,aspeak,https://github.com/kxxt/aspeak,https://github.com/kxxt/aspeak,35533,aspeak,https://github.com/kxxt/aspeak,https://github.com/kxxt/aspeak
github.com/qjerome/magic-rs,216817,wiza,,https://github.com/qjerome/magic-rs/,484265,pure-magic-rs,https://pypi.org/project/pure-magic-rs/,https://github.com/qjerome/magic-rs
github.com/alsmith151/bamnado,165367,bamnado,https://github.com/alsmith151/BamNado,https://github.com/alsmith151/BamNado,50284,bamnado,https://github.com/alsmith151/BamNado,https://github.com/alsmith151/BamNado
github.com/jwnz/tiniestsegmenter,165491,tiniestsegmenter,https://github.com/jwnz/tiniestsegmenter,https://github.com/jwnz/tiniestsegmenter,651941,tiniestsegmenter,https://pypi.org/project/tiniestsegmenter/,https://github.com/jwnz/tiniestsegmenter
github.com/pencilcaseman/zpack,165714,zpack,https://github.com/Pencilcaseman/zpack,https://github.com/Pencilcaseman/zpack,724025,zpack,https://github.com/Pencilcaseman/zpack,https://github.com/Pencilcaseman/zpack
github.com/nougat-dev/zopf,165752,zopf,https://github.com/nougat-dev/zopf,https://github.com/nougat-dev/zopf,723837,zopf,https://github.com/nougat-dev/zopf,https://github.com/nougat-dev/zopf
github.com/colliery-io/graphqlite,166041,graphqlite,,https://github.com/colliery-io/graphqlite,250742,graphqlite,https://pypi.org/project/graphqlite/,https://github.com/colliery-io/graphqlite
github.com/willisback/doc_loader,166068,doc_loader,https://github.com/WillIsback/doc_loader,https://github.com/WillIsback/doc_loader,200640,extracteur-docs-rs,https://github.com/WillIsback/doc_loader,https://github.com/WillIsback/doc_loader
github.com/andrewgazelka/smart-cache,176044,smart-cache-macro,,https://github.com/andrewgazelka/smart-cache,599995,smart-cache,https://github.com/andrewgazelka/smart-cache,https://github.com/andrewgazelka/smart-cache
github.com/yutanagano/symscan,167223,symscan,https://github.com/yutanagano/symscan,https://github.com/yutanagano/symscan,630424,symscan,https://github.com/yutanagano/symscan,https://github.com/yutanagano/symscan
github.com/gauteh/roaring-landmask,167584,roaring-landmask,https://github.com/gauteh/roaring-landmask,https://github.com/gauteh/roaring-landmask,560436,roaring-landmask,https://github.com/gauteh/roaring-landmask,https://github.com/gauteh/roaring-landmask
github.com/kscalelabs/klang,167770,klang,,https://github.com/kscalelabs/klang,503876,pyklang,https://github.com/kscalelabs/klang,https://github.com/kscalelabs/klang
github.com/tuskanny/seismic,168280,seismic,,https://github.com/TusKANNy/seismic,518152,pyseismic-lsr,https://pypi.org/project/pyseismic-lsr/,https://github.com/TusKANNy/seismic
github.com/zizmorcore/zizmor,215461,zizmor,https://docs.zizmor.sh,https://github.com/zizmorcore/zizmor,722846,zizmor,https://docs.zizmor.sh,https://github.com/zizmorcore/zizmor
github.com/glaciersg/fractus,168517,fractus,,https://github.com/GlacierSG/fractus,225216,fractus,https://pypi.org/project/fractus/,https://github.com/GlacierSG/fractus
github.com/nekitdev/changelogging,168528,changelogging,,https://github.com/nekitdev/changelogging,87125,changelogging,https://pypi.org/project/changelogging/,https://github.com/nekitdev/changelogging
github.com/fynnfreyer/accord-rs,169461,accord-rs,,https://github.com/FynnFreyer/accord-rs,3094,accord-rs,https://pypi.org/project/accord-rs/,https://github.com/FynnFreyer/accord-rs
github.com/eric9n/gtdb_tree,169546,gtdb_tree,https://github.com/eric9n/gtdb_tree,https://github.com/eric9n/gtdb_tree,253820,gtdb-tree,https://github.com/eric9n/gtdb_tree,https://github.com/eric9n/gtdb_tree
github.com/onuralpszr/trackforge,169551,trackforge,https://github.com/onuralpszr/trackforge,https://github.com/onuralpszr/trackforge,661707,trackforge,https://github.com/onuralpszr/trackforge,https://github.com/onuralpszr/trackforge
github.com/kscalelabs/actuator,169749,robstride,,https://github.com/kscalelabs/actuator,4300,actuator,https://github.com/kscalelabs/actuator,https://github.com/kscalelabs/actuator
github.com/destenson/market-data-source,169885,market-data-source,https://github.com/destenson/market-data-source,https://github.com/destenson/market-data-source,343437,market-data-source,https://github.com/destenson/market-data-source,https://github.com/destenson/market-data-source
github.com/hsiangnianian/soon,170037,soon,,https://github.com/HsiangNianian/soon,605420,soon-bin,https://pypi.org/project/soon-bin/,https://github.com/HsiangNianian/soon
github.com/3735943886/rustuya,170461,rustuya,https://github.com/3735943886/rustuya,https://github.com/3735943886/rustuya,567692,rustuya,https://github.com/3735943886/rustuya,https://github.com/3735943886/rustuya
github.com/fabi321/bandcamp,170575,bandcamp,,https://github.com/fabi321/bandcamp,50381,bandcamp-lib,https://pypi.org/project/bandcamp-lib/,https://github.com/fabi321/bandcamp
github.com/praise2112/abbreviation-extractor,170762,abbreviation_extractor,,https://github.com/praise2112/abbreviation-extractor,1627,abbreviation-extractor,https://pypi.org/project/abbreviation-extractor/,https://github.com/praise2112/abbreviation-extractor
github.com/yourusername/feather-db,171245,feather-db-cli,https://github.com/yourusername/feather-db,https://github.com/yourusername/feather-db,208777,feather-db,https://pypi.org/project/feather-db/,https://github.com/yourusername/feather-db
github.com/spang-lab/pamly-lib,171491,pamly,https://github.com/spang-lab/pamly-lib,https://github.com/spang-lab/pamly-lib,446546,pamly,https://github.com/spang-lab/pamly-lib,https://github.com/spang-lab/pamly-lib
github.com/welpo/git-sumi,171495,git-sumi,https://sumi.rs,https://github.com/welpo/git-sumi,243157,git-sumi,https://sumi.rs,https://github.com/welpo/git-sumi
github.com/chasinglogic/dfm,171790,dfm,https://github.com/chasinglogic/dfm,https://github.com/chasinglogic/dfm,142249,dfm,https://github.com/chasinglogic/dfm,https://github.com/chasinglogic/dfm
github.com/bug-ops/pyhdb-rs,171811,hdbconnect-arrow,,https://github.com/bug-ops/pyhdb-rs,501517,pyhdb-rs,https://pypi.org/project/pyhdb-rs/,https://github.com/bug-ops/pyhdb-rs
github.com/plasmafair/fortitude,171929,fortitude,,https://github.com/PlasmaFAIR/fortitude,224154,fortitude-lint,https://pypi.org/project/fortitude-lint/,https://github.com/PlasmaFAIR/fortitude
github.com/bempp/bempp-rs,171944,bempp,https://github.com/bempp/bempp-rs,https://github.com/bempp/bempp-rs,55356,bempp-rs,https://github.com/bempp/bempp-rs,https://github.com/bempp/bempp-rs
github.com/fpgaminer/flowrider,172015,flowrider,https://github.com/fpgaminer/flowrider,https://github.com/fpgaminer/flowrider,220994,flowrider,https://github.com/fpgaminer/flowrider,https://github.com/fpgaminer/flowrider
github.com/giggleliu/omeco,172340,omeco,,https://github.com/GiggleLiu/omeco,430894,omeco,https://pypi.org/project/omeco/,https://github.com/GiggleLiu/omeco
github.com/ninja-quant/ninjabook,172648,ninjabook,https://github.com/ninja-quant/ninjabook,https://github.com/ninja-quant/ninjabook,396806,ninjabook,https://github.com/ninja-quant/ninjabook,https://github.com/ninja-quant/ninjabook
github.com/ioannisnezis/sparql-language-server,173025,fichu,,https://github.com/IoannisNezis/sparql-language-server,211046,fichu,https://pypi.org/project/fichu/,https://github.com/IoannisNezis/sparql-language-server
github.com/orottier/web-audio-api-rs,173118,web-audio-api,,https://github.com/orottier/web-audio-api-rs,696622,web-audio-api,https://pypi.org/project/web-audio-api/,https://github.com/orottier/web-audio-api-rs
github.com/cowlicks/hyperbee,173421,hyperbee,,https://github.com/cowlicks/hyperbee,272262,hypercore,https://pypi.org/project/hypercore/,https://github.com/cowlicks/hyperbee
github.com/shigurelab/meowda,174007,meowda,https://github.com/ShigureLab/meowda,https://github.com/ShigureLab/meowda,353664,meowda,https://github.com/ShigureLab/meowda,https://github.com/ShigureLab/meowda
github.com/googlefonts/axisregistry,174441,google-fonts-axisregistry,,https://github.com/googlefonts/axisregistry,46772,axisregistry,https://github.com/googlefonts/axisregistry/,https://github.com/googlefonts/axisregistry/
github.com/lablup/raftify,174600,raftify,,https://github.com/lablup/raftify,543491,raftify,https://github.com/lablup/raftify,https://github.com/lablup/raftify
github.com/desbma/hddfancontrol,175349,hddfancontrol,,https://github.com/desbma/hddfancontrol,259869,hddfancontrol,https://github.com/desbma/hddfancontrol,https://github.com/desbma/hddfancontrol
github.com/craite-code/craite,175452,craite,,https://github.com/CRAITE-CODE/craite,115866,craite-sdk,https://github.com/CRAITE-CODE/craite,https://github.com/CRAITE-CODE/craite
github.com/rohanadwankar/utils,175589,fosum,,https://github.com/RohanAdwankar/utils,224348,fosum,https://github.com/RohanAdwankar/utils,https://github.com/RohanAdwankar/utils
github.com/aastopher/imgdd,177145,imgddcore,https://github.com/aastopher/imgdd,https://github.com/aastopher/imgdd,279250,imgdd,https://github.com/aastopher/imgdd,https://github.com/aastopher/imgdd
github.com/roniemartinez/rsbrowsers,175677,rsbrowsers,https://github.com/roniemartinez/rsbrowsers,https://github.com/roniemartinez/rsbrowsers,565201,rsbrowsers,https://github.com/roniemartinez/rsbrowsers,https://github.com/roniemartinez/rsbrowsers
github.com/llnl/dapper,175908,dapper,,https://github.com/LLNL/dapper/,127104,dapper-python,https://pypi.org/project/dapper-python/,https://github.com/LLNL/dapper
